id,marital_status,income,recency,mnt_wines,mnt_fruits,mnt_meat_products,mnt_fish_products,mnt_sweet_products,mnt_gold_prods,num_deals_purchases,num_web_purchases,num_catalog_purchases,num_store_purchases,num_web_visits_month,accepted_cmp3,accepted_cmp5,accepted_cmp1,age,n_family_members,days_since_signup,income_per_member,total_spent,total_accepted,response
8962,0.39,0.2650762135348267,0.1818181818181818,0.0174146014735432,0.0,0.008130081300813,0.0,0.0,0.0093457943925233,0.1333333333333333,0.074074074074074,0.0,0.2307692307692307,0.25,0,0,0,0.3749999999999999,4,0.1044349070100143,0.0658783369545492,0.0126984126984126,0,0
9974,0.39,0.1798813695407271,0.7575757575757577,0.0100468854655056,0.0301507537688442,0.0203252032520325,0.0154440154440154,0.0190839694656488,0.0623052959501557,0.0666666666666666,0.1111111111111111,0.0909090909090909,0.1538461538461538,0.35,0,0,0,0.3928571428571428,3,0.5035765379113019,0.0601928372403773,0.0257936507936507,0,0
10983,0.25,0.4577666851313586,0.1717171717171717,0.203616878767582,0.4924623115577889,0.233739837398374,0.5791505791505792,0.282442748091603,0.2305295950155763,0.0666666666666666,0.2222222222222222,0.2727272727272727,1.0,0.15,0,0,0,0.7857142857142856,2,0.7381974248927039,0.2395610072702244,0.3670634920634921,0,0
8148,0.25,0.3060242613604536,0.888888888888889,0.1908908238446081,0.1407035175879397,0.2459349593495935,0.2123552123552123,0.4351145038167939,0.4205607476635514,0.8666666666666667,0.2222222222222222,0.1818181818181818,0.9230769230769232,0.25,0,0,0,0.7142857142857142,4,0.7682403433476395,0.0766340838977689,0.3388888888888889,0,0
10102,0.03,0.4868205667623096,0.1919191919191919,0.2645679839249832,0.9195979899497488,0.5741869918699187,0.640926640926641,0.5381679389312977,0.087227414330218,0.0666666666666666,0.1851851851851851,1.0,0.3846153846153846,0.15,0,0,0,0.5357142857142856,1,0.0686695278969957,0.5162251726003928,0.5845238095238096,0,0
4697,0.11,0.2096634654284949,0.6262626262626263,0.1661085063630274,0.0150753768844221,0.0823170731707317,0.0154440154440154,0.0114503816793893,0.1588785046728972,0.2,0.2592592592592592,0.0909090909090909,0.3846153846153846,0.4,0,0,0,0.8392857142857142,1,0.5450643776824035,0.2250238280911533,0.1527777777777778,0,0
9262,0.25,0.1909788568903384,0.1111111111111111,0.0133958472873409,0.0301507537688442,0.0050813008130081,0.0,0.0343511450381679,0.0373831775700934,0.0666666666666666,0.037037037037037,0.0,0.2307692307692307,0.35,1,0,0,0.2142857142857142,2,0.5150214592274678,0.0994076900566152,0.0186507936507936,1,0
7254,0.25,0.2279933029184586,0.7474747474747475,0.0261219022103148,0.0,0.056910569105691,0.0772200772200772,0.0305343511450381,0.043613707165109,0.2,0.1111111111111111,0.0909090909090909,0.2307692307692307,0.35,0,0,0,0.4821428571428571,3,0.2632331902718169,0.0770427990118903,0.0523809523809523,0,0
4543,0.39,0.5026981271823087,0.3232323232323232,0.5204286671131949,0.6482412060301508,0.5823170731707318,0.833976833976834,0.0801526717557251,0.632398753894081,0.0666666666666666,0.074074074074074,0.6363636363636364,0.6923076923076923,0.2,0,1,0,0.2857142857142856,2,0.8669527896995708,0.2631651225409655,0.7595238095238095,1,0
4927,0.25,0.092713500594397,0.7676767676767677,0.0053583389149363,0.0150753768844221,0.0223577235772357,0.081081081081081,0.0038167938931297,0.0404984423676012,0.2,0.1111111111111111,0.0,0.2307692307692307,0.45,0,0,0,0.4464285714285714,4,0.2360515021459227,0.0206041463330897,0.025,0,0
10451,0.25,0.1739125022562193,0.0606060606060606,0.0060281312793034,0.0050251256281407,0.0030487804878048,0.0,0.015267175572519,0.0249221183800623,0.0666666666666666,0.0,0.0,0.2307692307692307,0.3,0,0,0,0.5535714285714286,4,0.6781115879828327,0.0419325358484026,0.0079365079365079,0,0
2926,0.25,0.3374744035800756,0.6262626262626263,0.8312123241795043,0.0,0.0813008130081301,0.0,0.049618320610687,0.1246105919003115,0.2,0.1111111111111111,0.5454545454545454,0.8461538461538463,0.4,0,0,0,0.7857142857142856,3,0.965665236051502,0.1153857262513358,0.5432539682539682,2,0
2874,0.11,0.209489191931137,0.202020202020202,0.0040187541862022,0.0201005025125628,0.0071138211382113,0.0154440154440154,0.0114503816793893,0.0249221183800623,0.0666666666666666,0.037037037037037,0.0,0.2307692307692307,0.35,0,0,0,0.1428571428571428,2,0.6852646638054364,0.1091318400517923,0.0107142857142857,0,0
9738,0.25,0.2530451181636552,0.4343434343434343,0.043536503683858,0.0201005025125628,0.016260162601626,0.0,0.015267175572519,0.0342679127725856,0.0666666666666666,0.1111111111111111,0.0,0.2307692307692307,0.4,0,0,0,0.1785714285714285,3,0.7610872675250357,0.0858165501283637,0.0376984126984126,0,0
7119,0.22,0.4163705054553828,0.4545454545454546,0.2645679839249832,0.0753768844221105,0.2672764227642277,0.2316602316602316,0.2061068702290076,0.1183800623052959,0.0666666666666666,0.074074074074074,0.2727272727272727,0.4615384615384615,0.05,0,0,0,0.2499999999999999,1,0.7625178826895566,0.4422052305725444,0.3253968253968254,0,0
3924,0.11,0.3496797724486049,0.3434343434343435,0.536503683858004,0.0,0.0813008130081301,0.0,0.0,0.1090342679127725,0.3333333333333333,0.2962962962962963,0.2727272727272727,0.9230769230769232,0.25,0,0,0,0.5535714285714286,2,0.1487839771101573,0.1827790338955618,0.3615079365079365,1,0
5827,0.11,0.2086053763373934,0.5353535353535354,0.0241125251172136,0.0,0.0121951219512195,0.0077220077220077,0.0076335877862595,0.0311526479750778,0.2666666666666666,0.1111111111111111,0.0909090909090909,0.2307692307692307,0.25,0,0,0,0.6785714285714284,3,0.105865522174535,0.0702526785826195,0.0226190476190476,0,0
5596,0.25,0.3553374370592592,0.4444444444444445,0.3436034829202947,0.0703517587939698,0.1565040650406504,0.0733590733590733,0.0,0.087227414330218,0.0666666666666666,0.3333333333333333,0.1818181818181818,0.6923076923076923,0.3,0,0,0,0.7142857142857142,3,0.3719599427753934,0.1216417922648212,0.2869047619047619,0,0
10812,0.39,0.2778853155906315,0.8989898989898991,0.0247823174815807,0.0,0.0467479674796748,0.0154440154440154,0.0114503816793893,0.0,0.0666666666666666,0.074074074074074,0.0909090909090909,0.2307692307692307,0.2,0,0,0,0.3214285714285714,3,0.1716738197424892,0.0945161875708098,0.0337301587301587,0,0
1717,0.22,0.2366198410376741,0.4343434343434343,0.0535833891493637,0.0753768844221105,0.0945121951219512,0.0772200772200772,0.049618320610687,0.1619937694704049,0.2,0.1851851851851851,0.0909090909090909,0.3076923076923077,0.4,0,0,0,0.1428571428571428,2,0.1101573676680972,0.123384553511435,0.1063492063492063,0,0
9491,0.25,0.138460293650843,0.686868686868687,0.0093770931011386,0.0050251256281407,0.0213414634146341,0.0077220077220077,0.0114503816793893,0.0778816199376947,0.2,0.1111111111111111,0.0909090909090909,0.2307692307692307,0.35,0,0,0,0.2142857142857142,3,0.2632331902718169,0.0456861754564939,0.0242063492063492,0,0
9274,0.39,0.4930695164532854,0.4444444444444445,0.3516409912926992,0.7386934673366834,0.1138211382113821,0.8455598455598455,0.5610687022900763,0.1962616822429906,0.0666666666666666,0.2222222222222222,0.6363636363636364,0.6923076923076923,0.1,0,0,1,0.625,2,0.6552217453505007,0.2581068642885986,0.4793650793650794,1,0
6609,0.03,0.1575183453976236,0.6464646464646465,0.000669792364367,0.1306532663316583,0.0254065040650406,0.0656370656370656,0.0877862595419847,0.0467289719626168,0.0666666666666666,0.1111111111111111,0.0,0.2307692307692307,0.45,0,0,0,0.5357142857142856,1,0.9284692417739628,0.1702363844734032,0.0404761904761904,0,1
6963,0.22,0.4713288976578886,0.8585858585858587,0.4521098459477561,0.0552763819095477,0.4065040650406504,0.0579150579150579,0.1717557251908396,0.0342679127725856,0.0666666666666666,0.074074074074074,0.4545454545454546,0.7692307692307693,0.05,0,1,0,0.875,1,0.1659513590844062,0.4999485018956207,0.4571428571428571,1,0
4440,0.39,0.3881942153646984,0.9393939393939394,0.3409243134628265,0.0,0.0274390243902439,0.0,0.0,0.0311526479750778,0.0666666666666666,0.2962962962962963,0.2727272727272727,0.4615384615384615,0.35,0,0,0,0.5714285714285714,3,0.4177396280400572,0.1331490300645388,0.2146825396825397,1,0
1379,0.25,0.2548127493511424,0.1212121212121212,0.1031480241125251,0.0100502512562814,0.0467479674796748,0.0772200772200772,0.015267175572519,0.0467289719626168,0.0666666666666666,0.1481481481481481,0.1818181818181818,0.3076923076923077,0.2,0,0,0,0.0714285714285714,2,0.6123032904148784,0.1329419477400506,0.0936507936507936,0,0
10032,0.11,0.0674749637448884,0.8686868686868687,0.0020093770931011,0.0251256281407035,0.0142276422764227,0.0077220077220077,0.0458015267175572,0.0529595015576324,0.2666666666666666,0.1111111111111111,0.0909090909090909,0.2307692307692307,0.3,0,0,0,0.3571428571428571,2,0.2317596566523605,0.0345266179805222,0.019047619047619,0,0
2826,0.39,0.1297341706759944,0.2828282828282829,0.0167448091091761,0.0,0.008130081300813,0.0077220077220077,0.0,0.0062305295950155,0.1333333333333333,0.074074074074074,0.0,0.2307692307692307,0.35,0,0,0,0.5178571428571428,5,0.3490701001430615,0.022947228339325,0.0126984126984126,0,0
6320,0.22,0.4304742106344177,0.4242424242424242,0.5144005358338914,0.2211055276381909,0.5701219512195123,0.2972972972972973,0.1679389312977099,0.043613707165109,0.0666666666666666,0.2222222222222222,0.5454545454545454,0.7692307692307693,0.15,0,0,0,0.3571428571428571,1,0.7267525035765379,0.4570236057501312,0.5964285714285714,0,0
3050,0.39,0.3265636378347762,0.1313131313131313,0.1239115874079035,0.0,0.0284552845528455,0.0115830115830115,0.0076335877862595,0.0529595015576324,0.4,0.1111111111111111,0.0909090909090909,0.4615384615384615,0.2,0,0,0,0.5357142857142856,4,0.2775393419170243,0.0820291234041718,0.0912698412698412,0,0
231,0.25,0.1687278657098221,0.8686868686868687,0.0160750167448091,0.0,0.0071138211382113,0.0,0.0,0.0031152647975077,0.1333333333333333,0.074074074074074,0.0,0.2307692307692307,0.25,0,0,0,0.7142857142857142,4,0.1573676680972818,0.04057069708815,0.0107142857142857,0,0
2392,0.39,0.2401924477335109,0.595959595959596,0.02947086403215,0.0201005025125628,0.0213414634146341,0.0231660231660231,0.0,0.0841121495327102,0.1333333333333333,0.1111111111111111,0.0,0.2307692307692307,0.35,0,0,0,0.4285714285714285,4,0.4792560801144492,0.0593421648495192,0.0384920634920634,0,0
9478,0.22,0.4031506158700915,0.303030303030303,0.0609511051574012,0.321608040201005,0.1300813008130081,0.2509652509652509,0.0114503816793893,0.1557632398753894,0.1333333333333333,0.1481481481481481,0.2727272727272727,0.4615384615384615,0.15,0,0,0,0.1964285714285714,2,0.9785407725321889,0.2108692062588997,0.1571428571428571,0,0
113,0.39,0.1811386283430947,0.3333333333333333,0.0073677160080375,0.0,0.0071138211382113,0.0115830115830115,0.0038167938931297,0.0186915887850467,0.1333333333333333,0.037037037037037,0.0,0.2307692307692307,0.25,0,0,0,0.8035714285714284,4,0.4978540772532189,0.0438306088383826,0.0091269841269841,0,0
1802,0.39,0.3925199325312603,0.2323232323232323,0.275954454119223,0.0251256281407035,0.1209349593495935,0.1467181467181467,0.1106870229007633,0.2398753894080997,0.2,0.1111111111111111,0.2727272727272727,0.9230769230769232,0.1,0,0,0,0.4464285714285714,3,0.7553648068669527,0.1346640007542156,0.2678571428571428,0,0
520,0.39,0.2034705322188128,0.8181818181818182,0.0020093770931011,0.0150753768844221,0.0071138211382113,0.0231660231660231,0.0076335877862595,0.02803738317757,0.0666666666666666,0.037037037037037,0.0,0.1538461538461538,0.35,0,0,0,0.3928571428571428,3,0.51931330472103,0.0684543320804852,0.0099206349206349,0,0
8275,0.11,0.2819185022437713,0.0606060606060606,0.0107166778298727,0.0,0.0030487804878048,0.0,0.0,0.0031152647975077,0.0666666666666666,0.037037037037037,0.0,0.1538461538461538,0.35,0,0,0,0.5535714285714286,3,0.2002861230329041,0.0959287070052135,0.0059523809523809,0,0
9750,0.11,0.3895946273970386,0.4141414141414142,0.4896182183523108,0.3015075376884422,0.358739837398374,0.3011583011583011,0.0458015267175572,0.2274143302180685,0.3333333333333333,0.3703703703703703,0.2727272727272727,0.3846153846153846,0.35,0,0,0,0.625,2,0.7253218884120172,0.2037477541104479,0.5166666666666667,0,0
2607,0.22,0.2410824873807315,0.787878787878788,0.2839919624916275,0.0854271356783919,0.1199186991869918,0.027027027027027,0.0877862595419847,0.1277258566978193,0.4,0.2962962962962963,0.1818181818181818,0.6153846153846154,0.4,0,0,0,0.7678571428571428,2,0.7639484978540773,0.1257289434060355,0.248015873015873,0,0
7214,0.39,0.3762876010630683,0.494949494949495,0.5304755525787006,0.0,0.2794715447154471,0.1737451737451737,0.1717557251908396,0.3925233644859813,0.0666666666666666,0.1481481481481481,0.7272727272727273,0.3846153846153846,0.15,0,0,0,0.6964285714285714,2,0.5135908440629471,0.1967570907985149,0.5071428571428571,0,0
5835,0.11,0.0816533575656481,0.393939393939394,0.0140656396517079,0.0100502512562814,0.0284552845528455,0.0115830115830115,0.0076335877862595,0.02803738317757,0.2,0.074074074074074,0.0,0.3076923076923077,0.4,0,0,0,0.3571428571428571,2,0.5178826895565093,0.0419750422202712,0.0238095238095238,0,0
3896,0.39,0.1588689650021472,0.0303030303030303,0.014735432016075,0.0050251256281407,0.0111788617886178,0.0,0.0038167938931297,0.0062305295950155,0.0666666666666666,0.037037037037037,0.0,0.2307692307692307,0.35,0,0,0,0.2142857142857142,3,0.334763948497854,0.0528337853722495,0.0126984126984126,0,0
10350,0.39,0.3280200663484101,0.3737373737373737,0.0221031480241125,0.0,0.0050813008130081,0.0,0.0,0.0,0.0666666666666666,0.037037037037037,0.0,0.2307692307692307,0.2,0,0,0,0.8214285714285714,5,0.5951359084406295,0.0646139358775031,0.013095238095238,0,0
7786,0.22,0.1759477677432204,0.2222222222222222,0.0455458807769591,0.0351758793969849,0.0599593495934959,0.0386100386100386,0.0190839694656488,0.0342679127725856,0.2666666666666666,0.1111111111111111,0.0909090909090909,0.3076923076923077,0.4,0,0,0,0.1785714285714285,2,0.7167381974248928,0.0915113140517891,0.0615079365079365,0,0
2861,0.22,0.1390578027846415,0.797979797979798,0.0060281312793034,0.0050251256281407,0.0060975609756097,0.0115830115830115,0.0,0.0124610591900311,0.0666666666666666,0.037037037037037,0.0,0.1538461538461538,0.4,0,0,0,0.2321428571428571,2,0.6280400572246065,0.0721316782006071,0.0071428571428571,0,0
663,0.22,0.2008253094910591,0.4646464646464647,0.0267916945746818,0.0100502512562814,0.0152439024390243,0.0308880308880308,0.0,0.0186915887850467,0.0666666666666666,0.037037037037037,0.0909090909090909,0.2307692307692307,0.2,0,0,0,0.1249999999999999,1,0.4163090128755364,0.2157378206983143,0.0261904761904761,0,0
10675,0.39,0.4020987508324671,0.8282828282828284,0.6088412592096449,0.0552763819095477,0.2215447154471544,0.0,0.0,0.0716510903426791,0.1333333333333333,0.3333333333333333,0.2727272727272727,0.3846153846153846,0.25,0,0,0,0.7142857142857142,3,0.6466380543633763,0.1380187344109243,0.4587301587301587,0,1
2521,0.39,0.2081821407009529,0.101010101010101,0.015405224380442,0.0050251256281407,0.0132113821138211,0.0077220077220077,0.0076335877862595,0.0560747663551401,0.0666666666666666,0.037037037037037,0.0909090909090909,0.1538461538461538,0.35,1,0,0,0.4464285714285714,3,0.765379113018598,0.0701044512345648,0.0214285714285714,1,1
9592,0.25,0.1262238045149283,0.5151515151515152,0.0073677160080375,0.0100502512562814,0.0091463414634146,0.0115830115830115,0.0,0.0249221183800623,0.1333333333333333,0.074074074074074,0.0,0.2307692307692307,0.4,0,0,0,0.2321428571428571,3,0.5207439198855508,0.0414006612465593,0.0111111111111111,0,0
10151,0.11,0.3763934099721784,0.3838383838383838,0.2123241795043536,0.2311557788944723,0.2510162601626016,0.5830115830115831,0.1755725190839694,0.4330218068535825,0.0666666666666666,0.1481481481481481,0.4545454545454546,0.9230769230769232,0.15,0,0,0,0.6428571428571428,3,0.9370529327610873,0.1290161028305429,0.3734126984126984,0,0
7381,0.11,0.4603496673243416,0.101010101010101,0.5338245144005358,0.7688442211055276,0.2977642276422764,0.277992277992278,0.3702290076335878,0.0934579439252336,0.0666666666666666,0.4074074074074074,0.3636363636363636,0.4615384615384615,0.2,0,1,1,0.4999999999999999,1,0.8154506437768241,0.4884129265146573,0.5702380952380952,3,1
4099,0.39,0.180155227893718,0.1414141414141414,0.0066979236436704,0.0100502512562814,0.016260162601626,0.0424710424710424,0.0076335877862595,0.0654205607476635,0.0666666666666666,0.037037037037037,0.0,0.2307692307692307,0.4,0,0,0,0.4285714285714285,3,0.8497854077253219,0.0602887490538245,0.0226190476190476,0,0
9560,0.25,0.5058474982417048,0.1818181818181818,0.5733422638981915,0.3065326633165829,0.5792682926829269,0.1544401544401544,0.0954198473282442,0.3800623052959501,0.0666666666666666,0.2592592592592592,0.5454545454545454,0.6153846153846154,0.15,0,1,0,0.5535714285714286,2,0.6909871244635193,0.2648196013229291,0.6623015873015873,1,1
10172,0.22,0.4165447789527408,0.9595959595959596,0.3054253181513731,0.0954773869346733,0.8455284552845529,0.2895752895752896,0.4503816793893129,0.1183800623052959,0.0666666666666666,0.1481481481481481,0.4545454545454546,0.8461538461538463,0.15,0,0,0,0.1428571428571428,1,0.984263233190272,0.4423883349436708,0.6083333333333334,0,0
11191,0.11,0.2469766660235144,0.1111111111111111,0.0247823174815807,0.1608040201005025,0.0386178861788617,0.0424710424710424,0.0114503816793893,0.0560747663551401,0.0666666666666666,0.074074074074074,0.0909090909090909,0.3076923076923077,0.3,0,0,0,0.1785714285714285,1,0.2918454935622318,0.2642277818376812,0.0531746031746031,0,0
9707,0.39,0.3328748280605227,0.6565656565656566,0.7387809778968519,0.0,0.0457317073170731,0.0,0.0,0.1059190031152648,0.2,0.1481481481481481,0.1818181818181818,0.8461538461538463,0.4,0,0,0,0.4821428571428571,3,0.8340486409155937,0.1137748437482118,0.467063492063492,2,0
6245,0.25,0.358268966246958,0.7171717171717172,0.2531815137307434,0.0703517587939698,0.0691056910569105,0.0733590733590733,0.0534351145038167,0.043613707165109,0.1333333333333333,0.1111111111111111,0.4545454545454546,0.6153846153846154,0.15,0,0,0,0.8214285714285714,3,0.5450643776824035,0.1226684846314942,0.1992063492063492,0,0
8234,0.25,0.1584644015261379,0.1313131313131313,0.000669792364367,0.0301507537688442,0.0071138211382113,0.0,0.0038167938931297,0.0093457943925233,0.0666666666666666,0.037037037037037,0.0,0.1538461538461538,0.4,1,0,0,0.4107142857142856,3,0.4549356223175965,0.0526920974660207,0.0051587301587301,1,1
1411,0.11,0.5034823579204192,0.5858585858585859,0.1366376423308774,0.1708542713567839,0.2073170731707317,0.6640926640926641,0.583969465648855,0.5389408099688473,0.0666666666666666,0.074074074074074,0.8181818181818182,0.3076923076923077,0.05,0,0,0,0.7857142857142856,1,0.3304721030042918,0.533731258368442,0.371031746031746,0,0
8553,0.39,0.2649579565187624,0.6565656565656566,0.0200937709310113,0.0,0.0091463414634146,0.0,0.0,0.0093457943925233,0.1333333333333333,0.037037037037037,0.0,0.2307692307692307,0.3,0,0,0,0.5535714285714286,4,0.530758226037196,0.065847274605876,0.0146825396825396,0,0
1826,0.11,0.5172499642116924,0.0,0.1265907568653717,0.5226130653266332,0.3851626016260163,0.4285714285714286,0.7213740458015266,0.6791277258566978,0.0666666666666666,0.1481481481481481,0.3636363636363636,0.4615384615384615,0.05,0,0,0,0.4642857142857142,1,0.0185979971387696,0.5481965036874278,0.4702380952380952,0,1
8842,0.03,0.1782693396901666,0.3333333333333333,0.0100468854655056,0.0,0.0121951219512195,0.027027027027027,0.0114503816793893,0.0218068535825545,0.2,0.074074074074074,0.0,0.2307692307692307,0.35,0,0,0,0.4464285714285714,3,0.7882689556509299,0.0596282654294042,0.0154761904761904,0,0
11030,0.39,0.1957527059072491,0.9090909090909092,0.0060281312793034,0.0,0.0030487804878048,0.0,0.0,0.0124610591900311,0.0666666666666666,0.037037037037037,0.0,0.1538461538461538,0.3,1,0,0,0.3571428571428571,3,0.2532188841201717,0.0657513627924288,0.0043650793650793,1,0
2579,0.39,0.4318435023993726,0.9595959595959596,0.3315472203616879,0.1658291457286432,0.2591463414634146,0.0424710424710424,0.1259541984732824,0.0249221183800623,0.2666666666666666,0.2222222222222222,0.6363636363636364,0.6923076923076923,0.2,0,0,0,0.6964285714285714,3,0.2775393419170243,0.1484360652396514,0.3293650793650793,0,0
175,0.39,0.4370654832666322,0.9393939393939394,0.4393837910247823,0.4020100502512563,0.4623983739837399,0.2007722007722008,0.4083969465648854,0.2897196261682243,0.1333333333333333,0.2962962962962963,0.3636363636363636,0.6153846153846154,0.2,1,1,0,0.1785714285714285,3,0.765379113018598,0.1502649291369735,0.5706349206349206,2,0
9185,0.22,0.4234161339914232,0.3838383838383838,0.3027461486939048,0.100502512562814,0.5223577235772359,0.0501930501930502,0.1145038167938931,0.0,0.2,0.1481481481481481,0.5454545454545454,0.3846153846153846,0.15,0,0,0,0.5357142857142856,1,0.3490701001430615,0.4496078787195119,0.4063492063492063,0,1
11056,0.39,0.4379804191277611,0.1818181818181818,0.3657066309444072,0.457286432160804,0.4166666666666667,0.4594594594594595,0.0,0.0685358255451713,0.0666666666666666,0.1111111111111111,0.3636363636363636,0.7692307692307693,0.05,0,0,0,0.3928571428571428,2,0.8726752503576538,0.2291665644878881,0.4694444444444444,0,0
9365,0.22,0.3626755961087217,0.5757575757575758,0.7019423978566645,0.0,0.2205284552845528,0.0,0.0,0.0373831775700934,0.3333333333333333,0.4074074074074074,0.2727272727272727,0.3846153846153846,0.3,0,0,0,0.3571428571428571,2,0.7925608011444921,0.1896062111618462,0.5047619047619047,0,0
6201,0.22,0.2297484859989917,0.4545454545454546,0.014735432016075,0.0100502512562814,0.0142276422764227,0.0,0.0038167938931297,0.0311526479750778,0.1333333333333333,0.074074074074074,0.0,0.2307692307692307,0.35,0,0,0,0.3214285714285714,3,0.3032904148783977,0.0776575065435289,0.0174603174603174,0,0
2061,0.39,0.3050221887506457,0.6161616161616162,0.0522438044206296,0.0,0.0111788617886178,0.0,0.0,0.0311526479750778,0.0666666666666666,0.074074074074074,0.0,0.3076923076923077,0.3,0,0,0,0.732142857142857,3,0.592274678111588,0.1040201763578469,0.0373015873015873,1,0
6184,0.39,0.4153435366316667,0.0606060606060606,0.3757535164099129,0.321608040201005,0.7977642276422765,0.3243243243243243,0.4885496183206106,0.1495327102803738,0.0666666666666666,0.1111111111111111,0.2727272727272727,0.6153846153846154,0.05,0,0,0,0.4821428571428571,2,0.8068669527896996,0.2172745895274108,0.6607142857142857,0,0
6142,0.39,0.394250219397885,0.6565656565656566,0.421299397186872,0.0854271356783919,0.1798780487804878,0.2664092664092664,0.0,0.0249221183800623,0.0666666666666666,0.1851851851851851,0.2727272727272727,0.3846153846153846,0.1,0,0,0,0.9464285714285714,2,0.4477825464949928,0.2061935053533505,0.3551587301587302,0,0
4107,0.25,0.2797774278476601,0.5252525252525253,0.1801741460147354,0.0753768844221105,0.0701219512195122,0.0579150579150579,0.0725190839694656,0.1183800623052959,0.1333333333333333,0.1481481481481481,0.5454545454545454,0.3076923076923077,0.25,0,0,0,0.857142857142857,4,0.3776824034334763,0.0697398773527685,0.1666666666666666,0,0
7274,0.39,0.478555023744764,0.8787878787878789,0.492967180174146,0.8190954773869347,0.8313008130081302,0.8185328185328186,0.6221374045801527,0.190031152647975,0.0666666666666666,0.1481481481481481,0.6363636363636364,0.7692307692307693,0.1,0,0,0,0.6964285714285714,2,0.9141630901287554,0.2504818751195491,0.8523809523809524,1,0
9336,0.03,0.3762876010630683,0.3838383838383838,0.3429336905559276,0.0,0.0843495934959349,0.0,0.0,0.1277258566978193,0.2,0.2222222222222222,0.1818181818181818,0.7692307692307693,0.2,0,0,0,0.4821428571428571,2,0.1416309012875536,0.1967570907985149,0.2503968253968254,0,0
2958,0.39,0.1662569164794263,0.5353535353535354,0.0127260549229738,0.0150753768844221,0.0101626016260162,0.0424710424710424,0.0305343511450381,0.0186915887850467,0.2,0.074074074074074,0.0909090909090909,0.3076923076923077,0.2,0,0,0,0.3214285714285714,4,0.1788268955650929,0.0399216574869252,0.0206349206349206,0,0
5837,0.39,0.3096404364306298,0.6767676767676768,0.1654387139986604,0.0402010050251256,0.1626016260162602,0.0231660231660231,0.0305343511450381,0.2024922118380062,0.4666666666666667,0.2222222222222222,0.2727272727272727,0.4615384615384615,0.35,0,0,0,0.5178571428571428,4,0.7839771101573677,0.0775839378229871,0.194047619047619,0,0
10704,0.22,0.3303291901884021,0.6565656565656566,0.2705961152042866,0.0,0.0934959349593496,0.1081081081081081,0.1030534351145038,0.4423676012461059,0.1333333333333333,0.2222222222222222,0.1818181818181818,0.6923076923076923,0.2,0,0,0,0.4821428571428571,2,0.9685264663805436,0.1726134715771335,0.273015873015873,0,0
5125,0.39,0.4842313605158495,0.6464646464646465,0.2230408573342263,0.0,0.8282520325203253,0.4980694980694981,0.1603053435114503,0.0903426791277258,0.0666666666666666,0.1481481481481481,0.9090909090909092,0.8461538461538463,0.1,0,0,0,0.6428571428571428,2,0.5836909871244635,0.2534638605921792,0.5329365079365079,0,0
4432,0.11,0.1860058381621614,0.8282828282828284,0.001339584728734,0.0150753768844221,0.0203252032520325,0.0231660231660231,0.0419847328244274,0.02803738317757,0.1333333333333333,0.074074074074074,0.0,0.2307692307692307,0.35,0,0,0,0.3571428571428571,2,0.6723891273247496,0.096795183047151,0.0182539682539682,0,0
5955,0.25,0.4375198391704581,0.2727272727272727,0.5579370395177495,0.1658291457286432,0.5579268292682927,0.5830115830115831,0.5076335877862596,0.7258566978193146,0.0666666666666666,0.1481481481481481,0.2727272727272727,0.6153846153846154,0.15,0,0,0,0.607142857142857,2,0.8426323319027181,0.2289246051403282,0.7646825396825397,0,0
2928,0.22,0.3167047371271014,0.6363636363636365,0.5284661754855995,0.0,0.1443089430894309,0.0463320463320463,0.0343511450381679,0.1183800623052959,0.1333333333333333,0.074074074074074,0.3636363636363636,0.6153846153846154,0.4,0,0,0,0.3749999999999999,2,0.8226037195994278,0.1654560524986389,0.3908730158730158,0,0
5680,0.39,0.211331511760349,0.6666666666666667,0.0066979236436704,0.0201005025125628,0.0071138211382113,0.0,0.0229007633587786,0.0093457943925233,0.0666666666666666,0.037037037037037,0.0,0.2307692307692307,0.3,0,0,0,0.2142857142857142,3,0.0972818311874105,0.0712074370892072,0.0099206349206349,0,0
10313,0.39,0.2890948359028301,0.696969696969697,0.1064969859343603,0.0201005025125628,0.0457317073170731,0.0231660231660231,0.0076335877862595,0.1183800623052959,0.4,0.1851851851851851,0.0909090909090909,0.3076923076923077,0.4,0,0,0,0.3749999999999999,4,0.871244635193133,0.0721872634561276,0.0988095238095238,0,0
2557,0.22,0.173140719625063,0.5252525252525253,0.0046885465505693,0.0050251256281407,0.0060975609756097,0.0115830115830115,0.0038167938931297,0.0342679127725856,0.0666666666666666,0.037037037037037,0.0909090909090909,0.1538461538461538,0.2,1,0,0,0.4642857142857142,2,0.4349070100143061,0.0900366699200389,0.0095238095238095,1,0
1245,0.22,0.3863892398563488,0.4545454545454546,0.6543871399866041,0.0603015075376884,0.2571138211382114,0.0617760617760617,0.0458015267175572,0.3146417445482866,0.2666666666666666,0.1481481481481481,0.2727272727272727,0.9230769230769232,0.4,0,0,0,0.5357142857142856,2,0.8512160228898427,0.2020638478402676,0.542063492063492,1,0
1519,0.22,0.2293439225229823,0.0202020202020202,0.0254521098459477,0.0201005025125628,0.0223577235772357,0.0115830115830115,0.0114503816793893,0.0093457943925233,0.2,0.1111111111111111,0.0,0.2307692307692307,0.4,0,0,0,0.4285714285714285,3,0.5321888412017167,0.0775158186373002,0.0269841269841269,0,1
