id,education,marital_status,income,kidhome,teenhome,recency,mnt_wines,mnt_fruits,mnt_meat_products,mnt_fish_products,mnt_sweet_products,mnt_gold_prods,num_deals_purchases,num_web_purchases,num_catalog_purchases,num_store_purchases,num_web_visits_month,accepted_cmp3,accepted_cmp4,accepted_cmp5,accepted_cmp1,accepted_cmp2,complain,age,n_family_members,n_sons,days_since_signup,income_per_member,total_spent,total_accepted,response
10591,Graduation,Widow,43638.0,0,1,37,63,10,83,7,19,19,2,4,1,4,7,0,0,0,0,0,0,51,2,1,692,21819.0,201,0,0
5036,PhD,Single,42710.0,1,0,38,252,3,42,4,3,102,2,4,5,3,6,0,0,0,0,0,0,36,2,1,578,21355.0,406,0,0
5547,PhD,Married,84169.0,0,0,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,0,38,2,0,326,42084.5,1919,2,1
7822,Graduation,Together,54058.0,0,1,56,198,18,252,32,108,54,2,4,6,8,3,0,0,0,0,0,0,44,3,1,390,18019.333333333332,662,0,0
8541,2n Cycle,Married,24683.0,1,0,98,8,4,10,6,7,6,2,2,0,4,5,0,0,0,0,0,0,30,3,1,113,8227.666666666666,41,0,0
10955,Graduation,Widow,85620.0,0,0,68,416,46,925,60,107,46,1,3,6,4,1,0,0,0,0,0,0,56,1,0,173,85620.0,1600,0,1
4368,Graduation,Married,47850.0,1,0,72,42,7,43,20,12,10,1,3,0,4,6,0,0,0,0,0,0,40,3,1,208,15950.0,134,0,0
9671,Graduation,Married,19514.0,1,1,47,14,3,21,2,1,28,4,3,1,2,8,1,0,0,0,0,0,52,4,2,154,4878.5,69,1,1
2256,Master,Married,27159.0,1,1,33,17,0,3,0,0,1,2,1,0,3,6,0,0,0,0,0,0,47,4,2,92,6789.75,21,0,0
4279,2n Cycle,Single,39548.0,1,1,87,15,4,10,3,4,18,2,1,1,3,3,0,0,0,0,0,0,57,3,2,90,13182.666666666666,54,0,0
5371,Graduation,Single,21474.0,1,0,0,6,16,24,11,0,34,2,3,1,2,7,1,0,0,0,0,0,31,2,1,82,10737.0,91,1,1
9240,PhD,Single,60504.0,0,1,73,458,0,24,6,4,34,2,6,2,8,6,0,0,0,0,0,0,49,2,1,142,30252.0,526,0,0
9460,Graduation,Married,22419.0,0,0,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,57,2,0,437,11209.5,162,0,0
9504,Master,Married,81698.0,0,0,4,179,28,520,111,123,47,1,3,8,13,1,0,0,0,0,0,0,71,2,0,235,40849.0,1008,0,1
8692,Graduation,Together,43462.0,1,1,50,90,17,97,15,6,15,6,4,1,5,8,0,0,0,0,0,0,68,4,2,655,10865.5,240,0,0
448,PhD,Single,54880.0,1,0,57,308,85,137,102,45,118,2,6,2,11,5,0,0,0,0,0,0,42,2,1,485,27440.0,795,0,0
8314,Graduation,Married,79908.0,0,0,30,557,129,761,29,185,111,1,5,6,7,2,0,0,1,0,0,0,38,2,0,450,39954.0,1772,1,0
8420,2n Cycle,Married,15315.0,0,0,27,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,50,2,0,330,7657.5,64,0,0
3174,Graduation,Together,87771.0,0,1,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,61,3,1,403,29257.0,1957,4,1
7685,Graduation,Married,33039.0,1,0,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,42,3,1,293,11013.0,78,0,0
3179,Graduation,Single,81741.0,0,0,75,249,153,940,58,134,38,0,6,6,7,2,0,0,0,0,0,0,40,1,0,378,81741.0,1572,0,0
9780,Master,Together,71499.0,0,1,12,465,25,132,136,0,37,2,8,3,13,4,0,0,0,0,0,0,49,3,1,369,23833.0,795,0,0
10681,2n Cycle,Married,62466.0,0,1,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,50,3,1,165,20822.0,889,0,0
10232,PhD,Divorced,48799.0,0,1,9,174,18,81,28,6,24,3,3,2,7,3,0,0,0,0,0,0,57,2,1,236,24399.5,331,0,0
4184,PhD,Together,52157.0,0,1,48,189,2,29,3,2,40,2,3,2,5,4,0,0,0,0,0,0,70,3,1,22,17385.666666666668,265,0,0
9120,Graduation,Single,66565.0,0,1,80,747,10,161,65,40,42,4,4,2,9,8,0,0,0,0,0,0,58,2,1,571,33282.5,1065,0,0
891,Master,Together,29298.0,1,1,60,6,0,2,2,0,1,1,1,0,2,5,0,0,0,0,0,0,69,4,2,295,7324.5,11,0,0
10381,Graduation,Single,47691.0,0,1,43,14,0,3,0,0,4,1,1,0,2,6,0,0,0,0,0,0,41,2,1,359,23845.5,21,0,0
3525,Graduation,Together,38200.0,1,1,19,12,0,4,0,0,1,1,1,0,2,7,0,0,0,0,0,0,50,4,2,569,9550.0,17,0,0
6818,Graduation,Married,44989.0,0,1,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,46,3,1,655,14996.333333333334,369,0,0
3526,PhD,Married,38443.0,1,1,58,32,0,5,0,0,1,2,1,0,3,7,0,0,0,0,0,0,52,4,2,153,9610.75,38,0,0
8181,2n Cycle,Single,38593.0,1,0,42,51,12,49,17,24,24,3,4,1,3,8,0,0,0,0,0,0,42,2,1,289,19296.5,177,0,0
1029,PhD,Together,64413.0,0,1,27,200,5,44,0,10,20,1,5,1,5,5,0,0,0,0,0,0,50,3,1,332,21471.0,279,0,0
7369,Master,Married,36959.0,1,0,56,25,6,25,6,0,0,2,2,0,3,8,0,0,0,0,0,0,39,3,1,270,12319.666666666666,62,0,0
2574,PhD,Married,61996.0,0,1,27,1050,12,144,0,0,24,3,6,4,8,5,0,1,0,1,1,0,43,3,1,514,20665.333333333332,1230,3,1
8159,Graduation,Married,51287.0,1,1,10,117,0,22,13,0,30,3,4,1,3,7,0,0,0,0,0,0,52,4,2,89,12821.75,182,0,0
1160,Graduation,Married,13260.0,1,1,48,9,4,17,10,2,7,4,3,0,3,8,0,0,0,0,0,0,50,4,2,310,3315.0,49,0,0
10242,PhD,Together,47472.0,1,1,39,56,0,11,0,0,8,2,2,0,4,5,0,0,0,0,0,0,54,4,2,286,11868.0,75,0,0
5253,Master,Together,54603.0,1,1,85,145,13,46,17,2,4,6,4,2,4,7,0,0,0,0,0,0,64,4,2,355,13650.75,227,0,0
5966,PhD,Married,45207.0,1,1,64,203,0,10,0,0,2,5,3,1,6,6,0,1,0,0,0,0,46,4,2,596,11301.75,215,1,0
5081,2n Cycle,Together,47821.0,1,1,54,9,0,16,6,6,10,1,1,0,3,8,0,0,0,0,0,0,53,4,2,252,11955.25,47,0,0
5123,Master,Married,27450.0,0,0,57,37,12,23,8,11,52,1,2,1,3,7,0,0,0,0,0,0,69,2,0,440,13725.0,143,0,0
5756,Graduation,Together,39453.0,1,0,64,46,0,7,0,0,2,2,2,0,3,6,0,0,0,0,0,0,37,3,1,87,13151.0,55,0,0
8036,2n Cycle,Together,26850.0,1,1,10,31,1,13,7,2,9,4,2,1,4,4,0,0,0,0,0,0,49,4,2,72,6712.5,63,0,0
9058,Graduation,Widow,79800.0,0,0,65,1060,21,530,32,0,224,1,5,11,5,3,1,0,1,1,0,0,65,1,0,644,79800.0,1867,3,1
5057,Master,Married,61794.0,0,1,74,264,47,188,54,47,11,2,4,4,10,2,0,0,0,0,0,0,59,3,1,288,20598.0,611,0,0
254,Graduation,Together,53863.0,0,1,4,399,4,30,6,4,30,3,7,1,7,7,0,1,0,0,0,0,65,3,1,43,17954.333333333332,473,1,0
4179,Graduation,Together,24221.0,0,0,94,8,9,9,2,5,22,1,1,1,3,4,0,0,0,0,0,0,61,2,0,313,12110.5,55,0,0
3710,PhD,Single,39684.0,1,0,41,19,0,35,6,4,17,2,2,1,2,7,0,0,0,0,0,1,36,2,1,625,19842.0,81,0,1
7627,Master,Married,92163.0,0,0,25,817,183,797,106,163,20,0,5,11,5,2,0,0,1,1,0,0,45,2,0,564,46081.5,2086,2,1
4501,Master,Single,69882.0,0,0,94,292,127,635,132,127,165,1,3,7,9,1,0,0,0,0,0,0,55,1,0,231,69882.0,1478,0,0
6424,Graduation,Together,33178.0,1,0,9,12,6,2,11,2,16,1,1,0,3,4,0,0,0,0,0,0,43,3,1,150,11059.333333333334,49,0,0
3075,PhD,Married,59973.0,0,0,47,130,30,168,20,34,0,1,3,4,7,1,0,0,0,0,0,0,48,2,0,291,29986.5,382,0,0
4992,Master,Together,17459.0,1,0,12,6,4,16,3,10,30,3,3,1,2,7,0,0,0,0,0,0,45,3,1,283,5819.666666666667,69,0,1
5252,Graduation,Divorced,23910.0,1,0,80,16,12,18,7,1,13,1,2,0,3,7,0,0,0,0,0,0,51,2,1,611,11955.0,67,0,0
7444,Master,Married,42169.0,1,1,20,19,0,9,0,0,2,2,1,0,3,8,0,0,0,0,0,0,51,4,2,253,10542.25,30,0,0
6919,2n Cycle,Married,26224.0,1,0,39,4,7,15,13,9,15,3,2,1,3,6,0,0,0,0,0,0,42,3,1,390,8741.333333333334,63,0,0
3537,Graduation,Together,31089.0,1,0,57,31,3,31,2,8,4,3,3,0,4,8,0,0,0,0,0,0,39,3,1,681,10363.0,79,0,0
10277,Graduation,Single,30081.0,0,1,27,36,0,2,0,0,4,1,1,0,3,7,0,0,0,0,0,0,59,2,1,493,15040.5,42,0,0
2453,Graduation,Together,62807.0,0,1,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,60,3,1,667,20935.666666666668,819,0,0
7972,Graduation,Single,72906.0,0,0,79,400,32,519,71,75,54,1,3,4,9,1,0,0,0,0,0,0,65,1,0,285,72906.0,1151,0,0
895,PhD,Married,61467.0,0,2,69,410,16,114,0,5,49,3,5,2,10,5,0,0,0,0,0,0,72,4,2,567,15366.75,594,0,0
1177,Master,Together,49618.0,1,1,77,80,3,26,4,2,14,4,3,1,3,7,0,0,0,0,0,0,54,4,2,519,12404.5,129,0,0
7141,Master,Single,21888.0,1,0,15,88,10,46,2,3,64,4,5,1,2,10,0,0,0,0,0,0,34,2,1,547,10944.0,213,0,1
8477,Graduation,Divorced,26150.0,2,1,61,5,1,13,3,5,1,1,1,0,3,7,0,0,0,0,0,0,64,4,3,475,6537.5,28,0,0
2457,Basic,Married,30801.0,0,1,23,8,4,5,15,2,11,2,1,0,3,7,0,0,0,0,0,0,45,3,1,611,10267.0,45,0,0
988,Graduation,Married,81168.0,0,0,84,410,0,592,147,22,22,1,6,4,7,3,0,0,0,1,0,0,55,2,0,53,40584.0,1193,1,0
7930,Master,Single,26877.0,0,0,74,101,13,76,20,18,40,2,3,1,6,6,0,0,0,0,0,0,51,1,0,314,26877.0,268,0,0
4587,Master,Widow,45006.0,0,0,90,162,25,53,16,0,10,1,3,1,7,3,0,0,0,0,0,0,76,1,0,346,45006.0,266,0,0
6682,Basic,Married,18978.0,1,0,41,2,8,1,4,7,15,1,1,0,3,8,0,0,0,0,0,0,47,3,1,565,6326.0,37,0,0
10299,PhD,Single,48240.0,0,0,73,389,91,248,64,49,41,3,6,3,13,5,0,0,0,0,0,0,51,1,0,597,48240.0,882,0,1
3083,Graduation,Married,45837.0,1,1,88,215,13,87,17,17,24,5,6,2,5,7,0,0,0,0,0,0,46,4,2,338,11459.25,373,0,0
8953,Master,Single,35791.0,2,1,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,55,4,3,419,8947.75,35,0,0
1503,PhD,Together,162397.0,1,1,31,85,1,16,2,1,2,0,0,0,1,1,0,0,0,0,0,0,44,4,2,391,40599.25,107,0,0
8650,Graduation,Widow,54162.0,1,1,31,5,6,10,6,5,10,1,1,0,3,4,0,0,0,0,0,0,42,3,2,468,18054.0,42,0,0
10862,Master,Married,30522.0,0,1,6,179,8,83,19,11,26,5,1,2,9,2,0,0,0,0,0,0,60,3,1,681,10174.0,326,0,0
2782,PhD,Married,54456.0,0,1,23,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,59,3,1,353,18152.0,404,0,0
6941,Graduation,Single,31632.0,0,0,92,17,8,12,11,15,32,1,2,1,2,7,0,0,0,0,0,0,49,1,0,350,31632.0,95,0,0
10972,Graduation,Widow,72298.0,0,0,52,625,35,169,58,17,35,1,4,3,6,1,0,1,1,0,0,0,71,1,0,111,72298.0,939,2,0
10708,2n Cycle,Single,36975.0,1,0,50,10,6,11,0,4,2,1,1,0,3,7,0,0,0,0,0,0,42,2,1,183,18487.5,33,0,0
6583,2n Cycle,Married,72635.0,0,0,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,65,2,0,391,36317.5,981,1,0
3641,Graduation,Married,13624.0,1,0,93,10,2,15,2,1,6,2,2,0,3,6,0,0,0,0,0,0,44,3,1,525,4541.333333333333,36,0,0
10156,Graduation,Single,84196.0,0,1,56,215,63,507,231,31,190,1,8,4,7,3,0,0,0,0,0,0,45,2,1,391,42098.0,1237,0,0
4299,Graduation,Together,70971.0,0,1,28,1001,17,572,93,125,17,7,11,11,5,7,0,0,0,0,0,0,60,3,1,646,23657.0,1825,0,1
3469,PhD,Divorced,34487.0,1,1,94,19,18,33,24,1,8,3,3,0,3,9,0,0,0,0,0,0,43,3,2,661,11495.666666666666,103,0,0
5063,Graduation,Single,28769.0,1,0,76,41,5,129,10,3,3,3,4,1,4,9,0,0,0,0,0,0,43,2,1,558,14384.5,191,0,0
10727,PhD,Married,69084.0,1,0,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,50,3,1,222,23028.0,1586,0,0
9624,PhD,Together,65488.0,0,0,46,603,45,207,36,18,54,1,3,4,6,1,0,0,0,0,0,0,62,2,0,16,32744.0,963,0,0
4376,2n Cycle,Single,32218.0,0,0,27,10,24,15,13,1,30,1,2,1,3,7,1,0,0,0,0,0,60,1,0,134,32218.0,93,1,1
8923,Graduation,Single,83917.0,0,0,12,514,22,732,42,198,79,1,6,7,7,3,0,0,0,0,0,0,47,1,0,437,83917.0,1587,0,1
8461,Graduation,Divorced,46102.0,2,1,3,14,0,1,0,0,1,1,1,0,2,7,0,0,0,0,0,0,58,4,3,111,11525.5,16,0,0
6945,Graduation,Single,84574.0,0,0,72,387,20,713,38,54,163,1,9,11,11,5,0,0,0,0,0,0,68,1,0,390,84574.0,1375,0,0
944,Graduation,Married,56181.0,0,1,6,121,103,69,8,44,48,1,4,2,7,4,0,0,0,0,0,0,58,3,1,537,18727.0,393,0,0
1907,Master,Divorced,63120.0,0,1,53,965,69,279,54,41,69,5,8,4,9,7,0,0,0,0,0,0,70,2,1,639,31560.0,1477,0,1
701,Graduation,Married,73691.0,0,1,58,707,21,250,85,43,73,2,6,2,8,2,1,0,0,0,0,0,49,3,1,235,24563.666666666668,1179,1,0
4149,PhD,Together,76140.0,0,0,57,586,66,653,17,0,26,1,5,9,6,2,0,0,0,0,0,0,72,2,0,47,38070.0,1348,0,0
2131,PhD,Divorced,62859.0,0,1,37,1063,89,102,16,12,25,4,9,4,6,6,0,0,0,0,0,0,61,2,1,546,31429.5,1307,0,0
2942,Graduation,Single,45906.0,0,1,20,305,3,27,4,3,144,2,5,4,4,5,1,0,0,0,0,0,56,2,1,418,22953.0,486,1,0
1173,Master,Together,77632.0,0,0,73,1200,105,758,0,42,147,1,4,2,6,2,0,1,1,0,0,0,73,2,0,476,38816.0,2252,2,1
4381,PhD,Married,46463.0,1,1,56,163,2,40,8,11,11,7,3,1,6,6,0,0,0,0,0,0,49,4,2,315,11615.75,235,0,0
4611,Graduation,Together,105471.0,0,0,36,1009,181,104,202,21,207,0,9,8,13,3,0,0,1,1,0,0,50,2,0,524,52735.5,1724,2,1
3376,Master,Divorced,55282.0,1,0,9,125,6,73,8,4,19,1,3,1,6,4,0,0,0,0,0,0,50,2,1,198,27641.0,235,0,0
4679,Master,Married,78710.0,0,1,42,721,0,152,119,50,50,3,7,6,12,4,0,0,0,0,0,0,43,3,1,37,26236.666666666668,1092,0,0
10928,Graduation,Together,66886.0,0,1,28,315,4,62,41,31,146,2,7,1,7,5,0,0,0,0,0,0,62,3,1,286,22295.333333333332,599,0,0
4248,Master,Single,98777.0,0,0,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,60,1,0,132,98777.0,2008,1,0
6728,Graduation,Together,29103.0,1,0,38,16,0,17,6,3,6,2,1,0,3,9,0,0,0,0,0,0,35,3,1,671,9701.0,48,0,0
6661,Graduation,Married,67445.0,0,1,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,46,3,1,686,22481.666666666668,1174,0,0
4725,PhD,Together,50616.0,0,1,71,30,2,25,0,1,9,1,1,1,4,2,0,0,0,0,0,0,70,3,1,77,16872.0,67,0,0
3277,Graduation,Divorced,49431.0,0,1,9,219,3,100,26,0,17,2,7,1,5,8,0,0,0,0,0,0,65,2,1,695,24715.5,365,0,0
5555,Graduation,Divorced,153924.0,0,0,81,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,45,1,0,142,153924.0,6,0,0
2564,Graduation,Together,61278.0,0,1,87,111,3,28,2,6,15,2,3,1,4,6,0,0,0,0,0,0,67,3,1,176,20426.0,165,0,0
3867,PhD,Together,73059.0,0,1,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,73,3,1,302,24353.0,1095,0,0
6940,PhD,Single,46734.0,1,2,86,100,1,39,6,1,76,4,3,2,3,6,1,0,0,0,0,0,54,4,3,251,11683.5,223,1,0
55,Graduation,Together,56253.0,0,1,83,509,0,65,7,11,5,4,7,2,9,6,0,0,0,0,0,0,57,3,1,569,18751.0,597,0,0
5084,Graduation,Widow,58330.0,0,1,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,45,2,1,186,29165.0,1064,0,0
1777,Basic,Married,25965.0,0,0,29,2,2,11,41,7,11,1,2,0,3,8,0,0,0,0,0,0,40,2,0,660,12982.5,74,0,0
8162,Master,Together,14661.0,0,0,88,4,1,11,6,2,2,1,1,0,3,6,0,0,0,0,0,0,64,2,0,544,7330.5,26,0,0
10826,Graduation,Married,18690.0,0,0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,61,2,0,548,9345.0,60,0,0
8754,PhD,Together,45068.0,0,1,25,14,0,3,0,0,3,1,1,0,2,7,0,0,0,0,0,0,46,3,1,409,15022.666666666666,20,0,0
1987,Basic,Single,21063.0,1,0,34,1,10,11,19,3,15,2,2,0,3,6,0,0,0,0,0,0,33,2,1,277,10531.5,59,0,0
11007,PhD,Married,29187.0,1,0,43,26,0,6,0,0,2,1,1,0,3,8,0,0,0,0,0,0,52,3,1,416,9729.0,34,0,0
7426,2n Cycle,Married,54690.0,1,1,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,49,4,2,234,13672.5,198,0,0
9153,PhD,Married,59304.0,0,1,81,418,61,428,80,51,10,3,7,8,10,5,0,0,0,0,0,0,56,3,1,335,19768.0,1048,0,0
10379,Master,Single,59247.0,0,2,87,327,9,122,19,14,83,5,5,2,9,6,0,0,0,0,0,0,58,3,2,233,19749.0,574,0,0
9204,Graduation,Widow,66731.0,0,1,33,371,159,194,58,106,141,4,4,3,6,3,0,0,0,0,0,0,50,2,1,655,33365.5,1029,0,0
3197,Graduation,Married,77353.0,0,1,38,275,59,107,69,101,59,2,6,4,8,4,0,0,0,0,0,0,40,3,1,195,25784.333333333332,670,0,0
6961,Graduation,Married,26751.0,2,0,26,1,1,5,0,3,1,1,1,0,2,8,0,0,0,0,0,0,46,4,2,38,6687.75,11,0,0
4673,PhD,Married,81300.0,0,1,17,1004,12,145,32,12,36,3,10,3,5,5,0,0,0,1,0,0,57,3,1,607,27100.0,1241,1,1
9937,Graduation,Single,70337.0,0,0,75,187,81,149,25,43,91,1,2,2,12,1,0,0,0,0,0,0,41,1,0,178,70337.0,576,0,0
8779,2n Cycle,Married,36145.0,1,0,13,56,4,76,17,1,18,4,4,1,3,9,1,0,0,0,0,0,35,3,1,378,12048.333333333334,172,1,1
9596,PhD,Single,65295.0,0,0,19,365,32,117,34,110,6,1,3,3,13,2,0,0,0,0,0,0,40,1,0,188,65295.0,664,0,0
2891,Graduation,Divorced,68118.0,0,1,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,57,2,1,254,34059.0,928,0,0
4910,Graduation,Divorced,68743.0,0,0,81,1132,134,384,175,134,115,1,11,5,13,7,0,0,0,0,0,0,53,1,0,668,68743.0,2074,0,0
75,2n Cycle,Together,41039.0,0,0,32,34,11,137,179,61,45,1,8,1,5,8,0,0,0,0,0,0,38,2,0,339,20519.5,467,0,0
10120,Graduation,Together,38946.0,0,1,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,65,3,1,248,12982.0,257,0,0
6327,Graduation,Together,65777.0,0,0,87,565,32,435,28,32,54,1,2,8,6,1,0,0,0,0,0,0,53,2,0,192,32888.5,1146,0,0
10142,PhD,Divorced,66476.0,0,1,99,372,18,126,47,48,78,2,5,2,11,4,0,0,0,0,0,0,44,2,1,479,33238.0,689,0,0
9826,PhD,Single,86857.0,0,0,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,48,1,0,655,86857.0,2114,0,1
10767,PhD,Together,77845.0,0,0,40,760,40,480,0,40,26,1,3,5,12,1,0,0,1,1,0,0,31,2,0,44,38922.5,1346,2,0
7279,PhD,Together,69476.0,0,0,3,260,86,559,63,9,67,1,4,6,4,2,0,0,0,0,0,0,51,2,0,272,34738.0,1044,0,0
7230,PhD,Divorced,50611.0,0,1,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,60,2,1,633,25305.5,493,1,1
143,Graduation,Single,61209.0,0,0,73,466,0,224,119,49,99,1,5,3,4,2,0,0,0,0,0,0,50,1,0,308,61209.0,957,0,0
450,Master,Together,42315.0,0,1,90,67,15,80,17,11,80,3,1,4,4,3,0,0,0,0,0,0,62,3,1,352,14105.0,270,0,0
9316,Basic,Together,13084.0,0,0,29,2,0,7,3,7,10,1,1,0,3,6,0,0,0,0,0,0,68,2,0,239,6542.0,29,0,0
6379,Master,Widow,47570.0,1,1,3,67,1,20,0,2,31,3,2,2,2,7,0,0,0,0,0,0,71,3,2,396,15856.666666666666,121,0,1
9239,Master,Married,61923.0,0,2,94,92,4,18,3,3,6,1,2,1,4,3,0,0,0,0,0,0,59,4,2,338,15480.75,126,0,0
8315,Graduation,Single,34824.0,0,0,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,25,1,0,95,34824.0,23,0,0
2868,PhD,Single,26518.0,1,1,33,20,1,28,3,3,2,3,2,0,3,8,0,0,0,0,0,0,71,3,2,447,8839.333333333334,57,0,1
10888,Graduation,Single,45938.0,0,0,46,273,11,178,62,83,29,2,8,4,6,6,0,0,0,0,0,0,59,1,0,238,45938.0,636,0,0
1277,Graduation,Together,78468.0,0,0,29,434,22,388,104,22,34,1,10,7,10,4,0,0,0,1,0,0,60,2,0,81,39234.0,1004,1,0
9977,Graduation,Divorced,78901.0,0,1,99,321,11,309,33,26,34,3,9,3,5,4,0,0,0,0,0,0,47,2,1,285,39450.5,734,0,0
10196,Graduation,Married,71427.0,2,0,26,212,123,177,15,64,23,2,8,2,8,4,0,0,0,0,0,0,42,4,2,109,17856.75,614,0,0
6384,Graduation,Divorced,71022.0,0,1,30,909,12,278,0,12,242,3,5,2,11,8,1,0,0,0,0,0,42,2,1,138,35511.0,1453,1,0
8029,Master,Single,90247.0,0,0,27,1184,32,352,21,16,16,1,3,4,7,1,0,1,1,1,0,0,32,1,0,61,90247.0,1621,3,1
968,Master,Divorced,41335.0,1,0,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,52,2,1,185,20667.5,187,0,0
4472,PhD,Divorced,35682.0,1,0,34,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0,50,2,1,2,17841.0,57,0,0
6991,Graduation,Divorced,43185.0,0,1,88,537,6,42,16,6,30,2,9,3,6,8,0,0,0,0,0,0,69,2,1,445,21592.5,637,0,0
3336,PhD,Together,66375.0,0,1,96,712,0,45,0,0,191,3,2,4,5,7,1,0,0,0,0,0,72,3,1,220,22125.0,948,1,0
1940,Graduation,Married,25252.0,1,0,26,1,3,4,2,2,6,1,1,0,2,8,0,0,0,0,0,0,34,3,1,352,8417.333333333334,18,0,0
1272,Master,Single,55250.0,0,1,49,664,58,83,32,0,66,4,7,5,10,5,0,0,0,0,0,0,55,2,1,616,27625.0,903,0,0
1388,Graduation,Single,33249.0,1,0,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,45,2,1,494,16624.5,112,0,0
1044,Graduation,Together,58398.0,0,0,44,299,5,201,21,21,49,3,5,4,8,4,0,0,0,0,0,0,67,2,0,411,29199.0,596,0,0
6969,Graduation,Together,50272.0,1,0,75,99,13,66,43,8,4,3,4,1,5,7,0,0,0,0,0,0,38,3,1,326,16757.333333333332,233,0,0
10479,PhD,Married,76618.0,0,0,64,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,45,2,0,569,38309.0,1511,0,0
3619,2n Cycle,Divorced,87305.0,0,0,19,345,25,501,63,138,80,1,5,3,8,2,0,0,1,0,0,0,60,1,0,644,87305.0,1152,1,1
1715,Graduation,Together,25851.0,1,0,45,9,4,18,7,5,5,2,2,0,3,7,0,0,0,0,0,0,42,3,1,503,8617.0,48,0,0
10159,Graduation,Divorced,58710.0,0,1,77,440,81,368,0,122,174,6,11,5,9,6,0,0,0,0,0,0,50,2,1,455,29355.0,1185,0,0
1463,Graduation,Single,45160.0,1,1,9,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,62,3,2,92,15053.333333333334,21,0,0
5114,Master,Married,74806.0,0,1,1,670,9,249,0,28,9,2,5,4,5,4,0,0,0,0,0,0,55,3,1,557,24935.333333333332,965,0,0
4990,Graduation,Married,59111.0,0,0,90,524,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0,66,2,0,423,29555.5,869,0,0
4329,PhD,Married,18988.0,1,0,43,6,0,6,2,1,1,2,1,0,3,7,0,0,0,0,0,0,36,3,1,37,6329.333333333333,16,0,0
10936,Graduation,Married,72190.0,0,0,79,597,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,0,55,2,0,501,36095.0,1947,0,0
4692,Graduation,Married,7500.0,1,0,19,7,0,12,13,7,32,5,4,1,2,9,1,0,0,0,0,0,44,3,1,697,2500.0,71,1,1
6086,Graduation,Married,80395.0,0,0,62,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,65,2,0,218,40197.5,1380,1,0
437,Master,Divorced,75012.0,0,0,41,294,142,218,164,58,151,1,3,8,11,1,0,0,0,0,0,0,44,1,0,155,75012.0,1027,0,0
11171,Master,Married,56962.0,2,1,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,55,5,3,261,11392.4,411,0,0
11101,Graduation,Together,89891.0,0,0,17,412,22,132,59,28,183,1,11,6,8,4,0,0,1,0,0,0,29,2,0,440,44945.5,836,1,0
5329,PhD,Divorced,35946.0,1,1,24,8,0,3,0,0,0,1,0,0,3,5,0,0,0,0,0,0,71,3,2,275,11982.0,11,0,0
610,PhD,Together,53593.0,1,1,60,349,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0,67,4,2,691,13398.25,480,0,0
5956,PhD,Divorced,45072.0,1,2,74,144,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0,72,4,3,256,11268.0,284,0,0
10430,Graduation,Divorced,89694.0,1,1,22,1126,28,211,37,28,42,3,4,3,4,5,0,1,1,1,0,0,47,3,2,263,29898.0,1472,3,0
7875,Graduation,Married,72025.0,0,0,46,967,0,617,43,50,0,1,4,8,13,2,0,1,1,1,0,0,71,2,0,61,36012.5,1677,3,1
